web-scraper-order,web-scraper-start-url,produk,produk-href,Nama,Gambar-src,Bahan,Cara Buat,Reaksi,Produk,Produk-href
1684325991-11,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,"Ayam Suwir Pedas | Simple Tapi Nikmat Banget, Bikin Nagih",https://cookpad.com/id/resep/16934321-ayam-suwir-pedas-simple-tapi-nikmat-banget-bikin-nagih,"Ayam Suwir Pedas | Simple Tapi Nikmat Banget, Bikin Nagih",https://img-global.cpcdn.com/recipes/531dd728dc041508/680x482cq70/ayam-suwir-pedas-simple-tapi-nikmat-banget-bikin-nagih-foto-resep-utama.jpg,"[{""Bahan"":""300 gr dada ayam fillet""},{""Bahan"":""1 bh jeruk nipis""},{""Bahan"":""3 Ibr daun jeruk, buang tulangny""},{""Bahan"":""2 Ibr daun salam""},{""Bahan"":""2 btg sereh, geprek""},{""Bahan"":""1 ruas lengkuas, geprek""},{""Bahan"":""100 ml santan cair""},{""Bahan"":""Garam, kaldu jamur dan gula sckupnya""},{""Bahan"":""Cabe merah keriting/cabe rawit potong2 sckupny""},{""Bahan"":""Bumbu halus:""},{""Bahan"":""8 bh bawang merah""},{""Bahan"":""3 siung bawang putih""},{""Bahan"":""1 cm kunyit""},{""Bahan"":""1/2 sdt terasi bakar""},{""Bahan"":""8 bh cabe merah keriting""},{""Bahan"":""6 bh cabe rawit merah (sesuai selera)""},{""Bahan"":""Tingkat kepedasan di Sesuaikan selera masing2 ya""}]","[{""Cara Buat"":""Blender halus semua bahan bumbu halus, sisihkan""},{""Cara Buat"":""Lumuri ayam dgn jeruk nipis dan garam, diamkan beberapa saat, cuci bersih""},{""Cara Buat"":""Rebus ayam hingga matang\n\nTiriskan dan suwir2 kasar,sisihkan""},{""Cara Buat"":""Tumis bumbu halus hingga harum""},{""Cara Buat"":""Masukkan daun jeruk,sereh, daun salam dan lengkuas aduk2""},{""Cara Buat"":""Masukkan irisan cabe, garam, gula, kaldu jamur dan santan aduk rata""},{""Cara Buat"":""Masak hingga santan meresap, tes rasa. Sesuai selera ya suka agak basah atau kering""},{""Cara Buat"":""Menjelang di angkat beri perasan jeruk nipis, aduk2""}]","[{""Reaksi"":""😋\n 1""},{""Reaksi"":""❤️\n 2""},{""Reaksi"":""👏\n 1""}]",,
1684326017-12,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,Ayam goreng telur praktis,https://cookpad.com/id/resep/16679587-ayam-goreng-telur-praktis,Ayam goreng telur praktis,https://img-global.cpcdn.com/recipes/315d022f06695b0e/680x482cq70/ayam-goreng-telur-praktis-foto-resep-utama.jpg,"[{""Bahan"":""1/2 ayam""},{""Bahan"":""1 butir telur""},{""Bahan"":""3 salam""},{""Bahan"":""1 sereh""},{""Bahan"":""2 daun jeruk""},{""Bahan"":""1/2 bks racik ayam goreng""},{""Bahan"":""Secukupnya air, garam dan gula""}]","[{""Cara Buat"":""Siapkan bahan\n\nPotong potong ayam sesuai selera lalu cuci""},{""Cara Buat"":""Campur ayam air dan bumbu racik masukan salam,sereh dan daun jeruk tambahkan garam dan gula aduk masak sampai empuk dan sisakan ainya tes rasa""},{""Cara Buat"":""Setelah ayam empuk dan air sisa sedikit pinggirkan ayam lalu masukan telur ke wajan aduk terus masak sampai air habis""},{""Cara Buat"":""Kemudian aduk ayam dan telur sampai rata setelah airnya habis angkat tinggal goreng""},{""Cara Buat"":""Goreng ayam dan telurnya sampai kecoklatan lalu angkat dan sajikan""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 2""},{""Reaksi"":""👏\n 1""}]",,
1684326044-13,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,Kalio Ayam,https://cookpad.com/id/resep/16934333-kalio-ayam,Kalio Ayam,https://img-global.cpcdn.com/recipes/7fef6df51ebaba5f/680x482cq70/kalio-ayam-foto-resep-utama.jpg,"[{""Bahan"":""1 Kg Ayam""},{""Bahan"":""1 Liter Santan""},{""Bahan"":""10 Siung Bawang Merah""},{""Bahan"":""2 Siung Bawang Putih""},{""Bahan"":""15 Buah Cabai Merah""},{""Bahan"":""1 Cm Lengkuas""},{""Bahan"":""2 Cm Kunyit""},{""Bahan"":""1 Batang Serai""},{""Bahan"":""7 Lembar Daun Kunyit""},{""Bahan"":""2 Lembar Daun Jeruk Purut""},{""Bahan"":""1 Cm Jahe""},{""Bahan"":""Secukupnya Garam dan Penyedap""}]","[{""Cara Buat"":""Cabai merah dihaluskan sisihkan. Bawang merah, bawang putih, jahe, lengkuas juga dihaluskan. \n\nCampurkan dengan cabe giling. Tempatkan dalam wajan.""},{""Cara Buat"":""Masukkan santan ke dalam wajan yang sudah ada bumbunya tadi, lalu masukkan daun kunyit, serai, daun jeruk purut""},{""Cara Buat"":""Masak sampai mendidih, aduk terus jangan sampai santan pecah""},{""Cara Buat"":""Masukkan potongan-potongan ayam yang sudah dibersihkan dan sesekali diaduk hingga ayam empuk serta santan mengental.""},{""Cara Buat"":""Sajikan~""}]","[{""Reaksi"":""😋\n 1""},{""Reaksi"":""❤️\n 1""},{""Reaksi"":""👏\n 1""}]",,
1684326070-14,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,Honey korean chicken,https://cookpad.com/id/resep/16220156-honey-korean-chicken,Honey korean chicken,https://img-global.cpcdn.com/recipes/d3c1046c7f100317/680x482cq70/honey-korean-chicken-foto-resep-utama.jpg,"[{""Bahan"":""1/2 ekor ayam, dipotong jadi 8 (±400 gr)""},{""Bahan"":""2 sdm air jeruk nipis""},{""Bahan"":""250-300 ml air putih""},{""Bahan"":""Bumbu marinasi : (campur jadi 1)""},{""Bahan"":""2 sdm madu""},{""Bahan"":""1 1/2 sdm kecap manis""},{""Bahan"":""1 sdt lada""},{""Bahan"":""1 sdt gula""},{""Bahan"":""1/2 sdt penyedap""},{""Bahan"":""1 sdm kecap asin""},{""Bahan"":""1 1/2 sdm saos tiram""},{""Bahan"":""1 sdm saos tomat""},{""Bahan"":""1 sdm saos sambal""},{""Bahan"":""4 bh bawang putih, parut""}]","[{""Cara Buat"":""Cuci bersih ayam lalu marinasi sebentar dengan air jeruk, lalu bilas dengan air bersih, tiriskan""},{""Cara Buat"":""Campur jadi 1 bumbu marinasi, aduk rata""},{""Cara Buat"":""Campur ayam dengan bumbu marinasi, aduk rata, masukkan kedalam wadah dan tutup rapat, masukkan kedalam kulkas, saya diamkan semalaman, paling cepat kalau mau bisa 1 jam saja""},{""Cara Buat"":""Besoknya keluarkan ayam, masukkan kedalam wajan dan tambahkan air, ungkep sampai airnya menyusut, ini pakai api sedang cenderung besar, sambil dibolak balik yah, biar matang merata""},{""Cara Buat"":""Pada saat airnya sudah mulai menyusut kecilkan api, ayamnya tetap dibolak balik yah smpai airnya benar\"" hampir habis""},{""Cara Buat"":""Setelah itu matikan kompor dan pindahkan kepiring, ayam siap disantap dengan nasi putih 😁""}]","[{""Reaksi"":""😋\n 2""},{""Reaksi"":""❤️\n 3""},{""Reaksi"":""👏\n 1""}]",,
1684326096-15,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,Perkedel tahu ayam sayur yummy,https://cookpad.com/id/resep/16934209-perkedel-tahu-ayam-sayur-yummy,Perkedel tahu ayam sayur yummy,https://img-global.cpcdn.com/recipes/501acde4a78af3fb/680x482cq70/perkedel-tahu-ayam-sayur-yummy-foto-resep-utama.jpg,"[{""Bahan"":""250 gr ayam/mix udang""},{""Bahan"":""200 gr tahu""},{""Bahan"":""3 siung baput""},{""Bahan"":""1 btr telor""},{""Bahan"":""wortel""},{""Bahan"":""daun bawang""},{""Bahan"":""100 gr tapioka""},{""Bahan"":""seasonings:""},{""Bahan"":""gula""},{""Bahan"":""garam""},{""Bahan"":""penyedap (optional)""}]","[{""Cara Buat"":""Haluskan tahu,telur,bawang""},{""Cara Buat"":""Campur dg ayam giling""},{""Cara Buat"":""Campur semua bahan + seasonings""},{""Cara Buat"":""Bulat kan dan siap d goreng""}]","[{""Reaksi"":""😋\n 1""},{""Reaksi"":""❤️\n 2""},{""Reaksi"":""👏\n 1""}]",,
1684326122-16,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,Sempol Ayam Empuk,https://cookpad.com/id/resep/16934482-sempol-ayam-empuk,Sempol Ayam Empuk,https://img-global.cpcdn.com/recipes/20a42074cd2f0f2f/680x482cq70/sempol-ayam-empuk-foto-resep-utama.jpg,"[{""Bahan"":""250 gr daging ayam""},{""Bahan"":""3 butir telor (termasuk 1 untuk melapisi sempol)""},{""Bahan"":""2 siung bawang putih""},{""Bahan"":""3 siung bawang merah""},{""Bahan"":""secukupnya Minyak""},{""Bahan"":""secukupnya Garam, lada, gula, penyedap""},{""Bahan"":""Daun bawang (saya skip kali ini krn lg ga ada)""},{""Bahan"":""100 gr sagu/tapioka""},{""Bahan"":""50 gr tepung terigu""},{""Bahan"":""50 ml air es""},{""Bahan"":""Tusuk sate""},{""Bahan"":""Air utk merebus sempol""}]","[{""Cara Buat"":""Potong halus bawang putih dan bawang merah. Tumis hingga menguning""},{""Cara Buat"":""Masukkan daging ayam, bawang goreng+ minyak bawang, daung bawang, 2 telur, air es, garam, gula, lafa, penyedap ke dalam chopper dan giling hingga halus""},{""Cara Buat"":""Tambahkan tepung terigu dan sagu, aduk rata. Atau boleh jg dimasukkan ke chopper skalian, tp chopper sy kekecilan""},{""Cara Buat"":""Masukkan adonan ke dalam plastik. Gunting ujungnya""},{""Cara Buat"":""Ambil tusuk sate dan bentuk adonan seperti di video. Tusuk sate diputar2 sambil adonan dikeluarkan dr plastik""},{""Cara Buat"":""Langsung rebus adonan di air yg telah mendidih. Angkat jika telah mengambang""},{""Cara Buat"":""Pecahkan telur ke dalam gelas. Balurkan sempol dgn telur. Goreng hingga menguning di minyak panas sedang. Angkat dan sajikan""}]","[{""Reaksi"":""😋\n 1""}]",,
1684326148-17,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,Rendang Ayam,https://cookpad.com/id/resep/16934517-rendang-ayam,Rendang Ayam,https://img-global.cpcdn.com/recipes/2a8e8691dc3b31fb/680x482cq70/rendang-ayam-foto-resep-utama.jpg,"[{""Bahan"":""1/2 ekor Ayam""},{""Bahan"":""1 kg Santan""},{""Bahan"":""3 cm jahe""},{""Bahan"":""3 cm lengkuas""},{""Bahan"":""6 siung bawang putih""},{""Bahan"":""8 siung bawang merah""},{""Bahan"":""5 butir kemiri""},{""Bahan"":""1/2 ons cabe""},{""Bahan"":""2 batang sereh""},{""Bahan"":""2 lembar daun kunyit""},{""Bahan"":""4 lembar dain salam""},{""Bahan"":""2 lembar daun jeruk""},{""Bahan"":""3 sendok kelapa rendang halus""},{""Bahan"":""1 sendok rempah cap udang""},{""Bahan"":""Garam""},{""Bahan"":""Penyedap""}]","[{""Cara Buat"":""Potong ayam menjadi beberapa bagian, cuci bersih, dan ungkep sebentar""},{""Cara Buat"":""Haluskan cabe, jahe, lengkuas, bawang putih, bawang merah, sereh, kemiri""},{""Cara Buat"":""Masukkan santan dan bumbu yg dihaluskan kewajan, tambahkan daun kunyit, daun salam, daun jeruk, kelapa rendang, masak hingga mengental, masukan, bumbu cap udang, garam, penyedap, koreksi rasa""},{""Cara Buat"":""Masukkan ayam yg telah di ungkep, dan masak hingga mateng, Angkat dan siap di nikmati""}]",[],,
1684326174-18,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,Semur Ayam Kampung,https://cookpad.com/id/resep/16934049-semur-ayam-kampung,Semur Ayam Kampung,https://img-global.cpcdn.com/recipes/28c80a658a66f1b4/680x482cq70/semur-ayam-kampung-foto-resep-utama.jpg,"[{""Bahan"":""1 ekor ayam kampung muda, potong2 sesuai selera""},{""Bahan"":""1 buah jeruk nipis""},{""Bahan"":""Secukupnya garam dan lada bubuk""},{""Bahan"":""Bumbu tumis:""},{""Bahan"":""10 butir bawang merah. Iris tipis""},{""Bahan"":""2 lbr daun salam""},{""Bahan"":""2 butir cengkeh""},{""Bahan"":""2 cm kayu manis""},{""Bahan"":""1 buah tomat agak besar, potong kasar""},{""Bahan"":""1 sdm gula merah, sisir""},{""Bahan"":""5 sdm kecap manis atau sesuai selera""},{""Bahan"":""1 gelas air""},{""Bahan"":""Bumbu halus:""},{""Bahan"":""5 siung bawang putih""},{""Bahan"":""3 butir kemiri""},{""Bahan"":""1 ruas jahe""},{""Bahan"":""1 sdm ketumbar""},{""Bahan"":""Bahan lain:""},{""Bahan"":""secukupnya Minyak goreng""},{""Bahan"":""Bawang merah goreng secukupnya untuk taburan""}]","[{""Cara Buat"":""Lumuri ayam dengan jeruk nipis, diamkan 10 menit lalu bilas bersih.""},{""Cara Buat"":""Lumuri dengan garam dan merica, lalu goreng hingga setwngah matang, angkat dan tiriskan""},{""Cara Buat"":""Haluskan bahan bumbu halus""},{""Cara Buat"":""Nyalakan kompor dan masukkan minyak secukupnya, goreng bawang merah iris hingga harum, masukkan juga cengkeh dan kayu manis disini, lalu beri tomat dan aduk hingga tomatnya layu""},{""Cara Buat"":""Lalu masukkan bumbu halus dan bumbu cemplung lainnya..\n\nMasak bumbu hingga matang""},{""Cara Buat"":""Masukkan ayam lalu aduk bersama bumbu dan beri air lalu masak hingga matang dan airnya sat""},{""Cara Buat"":""Hidangkan bersama bawang goreng""}]","[{""Reaksi"":""😋\n 1""},{""Reaksi"":""❤️\n 2""},{""Reaksi"":""👏\n 1""}]",,
1684326200-19,https://cookpad.com/id/cari/ayam?event=search.typed_query&order=recent,Ayam woku,https://cookpad.com/id/resep/16934154-ayam-woku,Ayam woku,https://img-global.cpcdn.com/recipes/46d155e639958e84/680x482cq70/ayam-woku-foto-resep-utama.jpg,"[{""Bahan"":""1 kg ayam potong 16 agak kecil / selera""},{""Bahan"":""1 btg daun bawang, potong kasar""},{""Bahan"":""1 rantang kemangi""},{""Bahan"":""2 btg serai besar, geprek""},{""Bahan"":""1 bh tomat""},{""Bahan"":""10 lbr daun jeruk""},{""Bahan"":""200 ml air""},{""Bahan"":""Secukupnya gula garam, mecin royco bila perlu""},{""Bahan"":""🍓 HALUSKAN :""},{""Bahan"":""4 btr kemiri sangrai""},{""Bahan"":""1 ruas jari kunyit""},{""Bahan"":""2 ruas jari jahe""},{""Bahan"":""10 siung bawang merah""},{""Bahan"":""4 siung bawang putih""},{""Bahan"":""1 ons Cabai merah""},{""Bahan"":""10 bh Cabai rawit jika suka pedas""}]","[{""Cara Buat"":""Tumis bumbu halus, tomat potong, serai, daun jeruk sampai benar2 wangi & matang""},{""Cara Buat"":""Tambahkan air, masukkan ayam aduk rata, masak sampai setengah matang.""},{""Cara Buat"":""kemudian masukkan daun bawang, beri garam gula tambahkan royco mecin bila perlu.""},{""Cara Buat"":""Jika air sudah menyusut dan rasa sudah pas, masukkan kemangi masak sebentar saja""}]","[{""Reaksi"":""😋\n 1""},{""Reaksi"":""❤️\n 6""},{""Reaksi"":""👏\n 1""}]",,
1684329799-1,https://cookpad.com/id/cari/ayam?event=search.filtered_query&excluded_ingredients=&included_ingredients=kacang&order=recent,Nasi Goreng Ayam Kampung Simple #47,https://cookpad.com/id/resep/16913785-nasi-goreng-ayam-kampung-simple-47,Nasi Goreng Ayam Kampung Simple #47,https://img-global.cpcdn.com/recipes/ec6bc113b2a4739e/680x482cq70/nasi-goreng-ayam-kampung-simple-47-foto-resep-utama.jpg,"[{""Bahan"":""1 piring penuh nasi sisa""},{""Bahan"":""1 buah wortel kupas, cuci, potong kecil2""},{""Bahan"":""1 buah jagung, kupas kulit, cuci, sisir jagung""},{""Bahan"":""3 batang kacang panjang, cuci potong kecil2""},{""Bahan"":""1 butir telur""},{""Bahan"":""Secukupnya ayam kampung goreng sisa (ambil dagingnya saja di suwir2)""},{""Bahan"":""Secukupnya kaldu bubuk""},{""Bahan"":""Secukupnya lada bubuk""},{""Bahan"":""1 sdm kecap manis""},{""Bahan"":""3 batang Daun Bawang diiris halus""},{""Bahan"":""1 sdm margarin (me : Royal Palmia lebih enak😍)""},{""Bahan"":""Bumbu Halus""},{""Bahan"":""3 siung bawang merah""},{""Bahan"":""1 siung bawang putih""},{""Bahan"":""4 biji cabe rawit hijau (sesuaikan selera)""},{""Bahan"":""1/4 sdt Garam himalaya""}]","[{""Cara Buat"":""Siapkan bahan-bahan""},{""Cara Buat"":""Rebus Jagung, kacang panjang dan wortel.. Sisihkan""},{""Cara Buat"":""Haluskan bawang merah, bawang putih, cabe dan sedikit garam, tidak usah terlalu halus, biar ada teksturnya.""},{""Cara Buat"":""Masukkan nasi dalam bumbu halus aduk rata, sisihkan""},{""Cara Buat"":""Panaskan margarin tambahkan telur orak arik (aduk2), kemudian tambahkan suwiran ayam masak sebentar, aduk-aduk""},{""Cara Buat"":""Kemudian tambahkan jagung, kacang panjang dan wortel yang sudah direbus, masing-masing 2 Sdm. Oseng-oseng sebentar.""},{""Cara Buat"":""Masukkan nasi, kaldu bubuk, lada bubuk dan kecap manis, aduk rata""},{""Cara Buat"":""Terakhir masukkan daun bawang, aduk-aduk, matikan api.""},{""Cara Buat"":""Nasi goreng siap disajikan dengan telur ceplok atau telur dadar. (Sesuaikan dengan selera masing-masing ya mom), makan dengan kerupuk juga enak lho.. Hihi\n\nSelamat mencoba🤭😆""}]","[{""Reaksi"":""😋\n 19""},{""Reaksi"":""❤️\n 37""},{""Reaksi"":""👏\n 18""}]",,
1684329826-2,https://cookpad.com/id/cari/ayam?event=search.filtered_query&excluded_ingredients=&included_ingredients=kacang&order=recent,Bistik Ayam Krispi,https://cookpad.com/id/resep/16914362-bistik-ayam-krispi,Bistik Ayam Krispi,https://img-global.cpcdn.com/recipes/fdc25ad6367a716b/680x482cq70/bistik-ayam-krispi-foto-resep-utama.jpg,"[{""Bahan"":""4 potong dada ayam (fillet)""},{""Bahan"":""Secukupnya tepung bumbu serbaguna""},{""Bahan"":""Secukupnya air""},{""Bahan"":""Bahan kentang goreng""},{""Bahan"":""4 buah kentang""},{""Bahan"":""Sedikit garam""},{""Bahan"":""Sedikit merica bubuk""},{""Bahan"":""Bahan saus""},{""Bahan"":""1 buah tomat ukuran sedang""},{""Bahan"":""1 buah bawang bombai""},{""Bahan"":""2 siung bawang putih""},{""Bahan"":""1/2 sdt merica bubuk""},{""Bahan"":""1 sdt garam""},{""Bahan"":""1 sdt kaldu jamur""},{""Bahan"":""1 sdm kecap manis""},{""Bahan"":""2 sdm saus cabai""},{""Bahan"":""1 sdm saus tiram""},{""Bahan"":""500 ml air""},{""Bahan"":""Larutan maizena (1 sdm maizena + 2 sdm air)""},{""Bahan"":""1 sdm margarin untuk menumis""},{""Bahan"":""Bahan sayuran""},{""Bahan"":""Kacang panjang/ buncis (optional)""},{""Bahan"":""Wortel (optional)""},{""Bahan"":""Jagung pipil (optional)""},{""Bahan"":""Sedikit margarin""}]","[{""Cara Buat"":""Cuci dan potong2 kentang sesuai selera, tambahkan garam dan merica aduk rata kemudian goreng hingga matang, sisihkan""},{""Cara Buat"":""Goreng ayam seperti membuat chiken crispy pada umumnya, balur tepung kering - celup tepung basah - balur tepung kering kembali lalu goreng hingga golden brown (matang sempurna), sisihkan""},{""Cara Buat"":""Potong2 sayuran sesuai selera, lalu tumis dengan sedikit margarin hingga matang. Sisihkan""},{""Cara Buat"":""Cincang bawang putih dan sebagian bawang bombai, sebagiannya lagi diiris saja.\n\nRebus sebentar tomat untuk mengelupaskan kulitnya, lalu haluskan (diblender) tomat tanpa kulit.""},{""Cara Buat"":""Lelehkan margarin, tumis bawang2an tadi hingga harum.. masukan tomat yang telah dihaluskan tambahkan 500 ml air.\n\nTambahkan semua bahan saus kecuali larutan maizena, masak hingga mendidih""},{""Cara Buat"":""Setelah mendidih, masukan larutan maizena aduk rata dan didihkan kembali hingga mengental, jangan lupa cek rasa..""},{""Cara Buat"":""Tata ayam krispi dengan kentang, serta sayuran didalam piring.. tuang saus sesuai selera, bistik ayam krispi siap disajikaaan 🤤""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 7""},{""Reaksi"":""👏\n 4""}]",,
1684329852-3,https://cookpad.com/id/cari/ayam?event=search.filtered_query&excluded_ingredients=&included_ingredients=kacang&order=recent,Paket pecel dan ayam bakar,https://cookpad.com/id/resep/16409455-paket-pecel-dan-ayam-bakar,Paket pecel dan ayam bakar,https://img-global.cpcdn.com/recipes/60149f5014671fbd/680x482cq70/paket-pecel-dan-ayam-bakar-foto-resep-utama.jpg,"[{""Bahan"":""1 ekor ayam""},{""Bahan"":""Bumbu pecel homed\n \n \n\n Bumbu pecel homed""},{""Bahan"":""Air""},{""Bahan"":""Kol potong2""},{""Bahan"":""2 bh wortel potong2""},{""Bahan"":""Kacang panjang potong2""},{""Bahan"":""Bumbu ayam:""},{""Bahan"":""2 batang sereh geprek""},{""Bahan"":""3 sdm bumbu kuning""},{""Bahan"":""1 sdm bumbu putih""},{""Bahan"":""2 sdm kecap manis""},{""Bahan"":""3 sdm madu""},{""Bahan"":""1 sdt ketumber bubuk""},{""Bahan"":""1 sdm saus tiram""}]","[{""Cara Buat"":""Cuci bersih ayam\n\nTusuk2 dengan garpu agar bumbu bisa meresap kedalam nya""},{""Cara Buat"":""Olesi ayam dg bumbu halus.ketumbar bubuk.garam.gula.kaldu.kecap.saus tiram.madu\n\nOlesi hingga rata\n\nMarinasi/diamkan di kulkas selama semalaman.""},{""Cara Buat"":""Keesokan harinya\n\nPindahkan ayam ke wajan beri air +daun sereh\n\nTunggu mendidih\n\nTes rasa\n\nBiarkan bumbunya meresap""},{""Cara Buat"":""Bakar deh""},{""Cara Buat"":""Rebus wortel selama 3 menit\n\nDilanjutkan masukan kacang panjang dan kol\n\nTunggu lagi selama 3menit angkat tiriskan""},{""Cara Buat"":""Tata dalam wadah....Dhan jadi deh 🤤🤤🤤""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 5""},{""Reaksi"":""👏\n 2""}]",,
1684329879-4,https://cookpad.com/id/cari/ayam?event=search.filtered_query&excluded_ingredients=&included_ingredients=kacang&order=recent,Bubur Ayam Bandung,https://cookpad.com/id/resep/16913843-bubur-ayam-bandung,Bubur Ayam Bandung,https://img-global.cpcdn.com/recipes/79f5a4eb8896b411/680x482cq70/bubur-ayam-bandung-foto-resep-utama.jpg,"[{""Bahan"":""📌 Bubur""},{""Bahan"":""3 Centong nasi""},{""Bahan"":""3 sdm Santan instan""},{""Bahan"":""1 sdm Saus tiram""},{""Bahan"":""1/4 sdt kaldu bubuk rasa ayam""},{""Bahan"":""Sejumput garam""},{""Bahan"":""650 / 600 ml air kaldu (air rebusan ayam)""},{""Bahan"":""📌 Kuah""},{""Bahan"":""4 siung Bawang Merah""},{""Bahan"":""2 siung Bawang Putih""},{""Bahan"":""1 ruas kunyit""},{""Bahan"":""1 ruas jahe""},{""Bahan"":""2 cm laos (geprek)""},{""Bahan"":""1 batang sereh (geprek)""},{""Bahan"":""1 lbr daun salam""},{""Bahan"":""1 lbr daun jeruk""},{""Bahan"":""1/4 sdt lada bubuk (sesuai selera)""},{""Bahan"":""1 sdt garam""},{""Bahan"":""1/4 sdt kaldu bubuk rasa ayam""},{""Bahan"":""500 ml air""},{""Bahan"":""📌 Air Kaldu""},{""Bahan"":""1/4 potong daging dada ayam""},{""Bahan"":""1 siung bawang putih (geprek)""},{""Bahan"":""1 ruas jahe (geprek)""},{""Bahan"":""1 lbr daun salam""},{""Bahan"":""650 ml air""},{""Bahan"":""📌 Pelengkap""},{""Bahan"":""Secukupnya kerupuk""},{""Bahan"":""Telur rebus""},{""Bahan"":""Secukupnya kacang kedelai goreng""},{""Bahan"":""Secukupnya irisan bawang daun""},{""Bahan"":""Secukupnya kecap manis""},{""Bahan"":""Secukupnya bawang goreng""},{""Bahan"":""Secukupnya sambal""}]","[{""Cara Buat"":""Rebus daging dada ayam dengan 650ml air lalu masukan bawang putih, jahe dan daun salam. Tunggu sampai mendidih dan daging ayam matang""},{""Cara Buat"":""Goreng daging dada ayam yang sudah matang td lalu Suir dagingnya""},{""Cara Buat"":""Uleg bumbu""},{""Cara Buat"":""Tumis bumbu halus bersama daun jeruk, daun salam, laos dan sereh sampai wangi lalu tambahkan air""},{""Cara Buat"":""Beri lada bubuk, kaldu bubuk, dan garam lalu koreksi rasa. Sisihkan dahulu jika sudah matang dan rasa sudah sesuai""},{""Cara Buat"":""Rebus nasi dengan air kaldu, tunggu sampai mendidih dan air sedikit menyusut""},{""Cara Buat"":""Masukan santan, saus tiram, kaldu bubuk dan garam. Tunggu sampai air gak berkurang lalu koreksi rasa""},{""Cara Buat"":""Jika rasa sudah sesuai. Bubur bisa langsung disajikan""}]","[{""Reaksi"":""😋\n 13""},{""Reaksi"":""❤️\n 24""},{""Reaksi"":""👏\n 14""}]",,
1684329906-5,https://cookpad.com/id/cari/ayam?event=search.filtered_query&excluded_ingredients=&included_ingredients=kacang&order=recent,Puff Pastry Isi Rogout Ayam,https://cookpad.com/id/resep/13573804-puff-pastry-isi-rogout-ayam,Puff Pastry Isi Rogout Ayam,https://img-global.cpcdn.com/recipes/cd570d4321192fe9/680x482cq70/puff-pastry-isi-rogout-ayam-foto-resep-utama.jpg,"[{""Bahan"":""750 gr Edo puff pastry sheet/merk lain (beli jadi), tdk dipakai semua/simpan freezer""},{""Bahan"":""Bahan Rogout Ayam :""},{""Bahan"":""250 gr dada ayam rebus potong kecil""},{""Bahan"":""50 gr udang rebus cincang""},{""Bahan"":""1 wortel, potong dadu, rebus""},{""Bahan"":""50 gr kacang polong rebus""},{""Bahan"":""1 batang seledri iris halus""},{""Bahan"":""50 gr terigu+250 ml susu UHT aduk rata""},{""Bahan"":""1/2 bawang bombay cincang""},{""Bahan"":""1/2 sdt lada""},{""Bahan"":""1/2 sdt garam""},{""Bahan"":""1/2 sdt pala halus""},{""Bahan"":""2 sdt gula pasir""},{""Bahan"":""1/2 sdt kaldu bubuk""},{""Bahan"":""2 sdm margarin utk menumis""}]","[{""Cara Buat"":""Panaskan margarin, tumis bombay, ayam, udang, tuangi campuran terigu susu, masukkan semua bahan, masak sampai kental, test rasa, dinginkan""},{""Cara Buat"":""Potong puff pastry sheet bentuk bujursangkar, ukuran sesuai selera 10x10 cm, isi 1 sdm rogout ditengah, trus lipat bentuk segitiga tekan tekan pinggirnya/bisa pakai ujung garpu, kemudian olesi campuran kuning telur&susu cair di permukaan atasnya. Taruh di loyang yg sdh dioles margarin/dialasi baking paper, oven suhu 200°C sekitar 15-20 mnt/hingga kecoklatan (ovennya dipanaskan dulu 5 menitan baru pastry masuk)""},{""Cara Buat"":""Puff pastry isi rogout siap dinikmati""}]","[{""Reaksi"":""😋\n 3""},{""Reaksi"":""❤️\n 14""},{""Reaksi"":""👏\n 5""}]",,
